itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,subject_yes_probability,yes_no_choice,continuation_response,cont_choice,prompt
I409,Julia debated with Megan.,F,IC1,Ferstl et al.(2010),english,Julia,Megan,debated with,Jul,Subject,No,0.089155191,Object,She couldn't help but feel a mix of frustration and concern as they stood in the empty park.,Ambiguous,free
I410,Julia defied Angela.,F,IC1,Ferstl et al.(2010),english,Julia,Angela,defied,Jul,Subject,No,0.026935251052577543,Object,"She stood her ground, refusing to back down in the face of Angela's disapproving stare.",Subject,free
I411,Julia questioned Anna.,F,IC1,Ferstl et al.(2010),english,Julia,Anna,questioned,Anna,Object,No,0.06738184,Object,She seemed hesitant and unsure of how to respond.,Object,free
I412,Julia assisted Nicole.,F,IC2,Rohde & Kehler (2014),english,Julia,Nicole,assisted,Jul,Subject,No,0.079366551,Object,Nicole was impressed by Julia's exceptional organizational skills.,Object,free
I413,Julia blames Claire.,F,IC2,Rohde & Kehler (2014),english,Julia,Claire,blames,Cla,Object,No,0.11685752803691343,Object,"Julia's harsh words cut deep, and Claire's eyes welled up with tears as she tried to defend herself.",Subject,free
I414,Julia comforted Jane.,F,IC2,Rohde & Kehler (2014),english,Julia,Jane,comforted,Jane,Object,No,0.066280305,Object,"She gently wrapped her arms around Jane's shoulders, trying to offer as much reassurance as possible.",Subject,free
I415,Julia congratulated Tina.,F,IC2,Rohde & Kehler (2014),english,Julia,Tina,congratulated,T,Object,No,0.014084336847110943,Object,She beamed with pride as Tina's eyes welled up with happy tears.,Subject,free
I416,Julia corrected Kate.,F,IC2,Rohde & Kehler (2014),english,Julia,Kate,corrected,Kate,Object,No,0.10309951336373611,Object,She had been miscounting the votes all along.,Object,free
I417,Julia detests Amy.,F,IC2,Rohde & Kehler (2014),english,Julia,Amy,detests,Amy,Object,No,0.098159348,Object,Julia detests Amy because of her constant meddling in her personal life.,Subject,free
I418,Julia fears Alice.,F,IC2,Rohde & Kehler (2014),english,Julia,Alice,fears,Jul,Subject,No,0.058313300199203014,Object,Alice's quiet demeanor and unnerving smile often made Julia question her own sanity.,Object,free
I419,Sarah envies Julia.,F,IC2,Rohde & Kehler (2014),english,Sarah,Julia,envies,Jul,Object,No,0.023890818929962428,Object,She feels that Julia's carefree nature and effortless charm make her the center of attention in every social gathering.,Subject,free
I420,Emily hates Julia.,F,IC2,Rohde & Kehler (2014),english,Emily,Julia,hates,Emily,Subject,No,0.16117842180965922,Object,"Julia's feelings about Emily, however, are a bit more complicated.",Object,free
I421,Megan helped Julia.,F,IC2,Rohde & Kehler (2014),english,Megan,Julia,helped,M,Object,No,0.13615745243544172,Object,Julia's smile lit up as she thanked Megan for her assistance.,Object,free
I422,Angela mocked Julia.,F,IC2,Rohde & Kehler (2014),english,Angela,Julia,mocked,Jul,Object,No,0.061397885,Object,"Julia's eyes widened in hurt as she quickly looked away, trying to hide the tears welling up in her eyes.",Object,free
I423,Anna noticed Julia.,F,IC2,Rohde & Kehler (2014),english,Anna,Julia,noticed,Jul,Object,No,0.070288715,Object,"She was sitting alone at a small café, sipping a cup of coffee and staring out the window.",Object,free
I424,Nicole pacified Julia.,F,IC2,Rohde & Kehler (2014),english,Nicole,Julia,pacified,Jul,Object,No,0.17227761524666568,Object,Julia's angry expression slowly began to soften as she let out a deep breath.,Object,free
I425,Claire praised Julia.,F,IC2,Rohde & Kehler (2014),english,Claire,Julia,praised,Jul,Object,No,0.091602868,Object,She had never seen Julia smile so brightly in response to a simple compliment before.,Subject,free
I426,Jane reproached Julia.,F,IC2,Rohde & Kehler (2014),english,Jane,Julia,reproached,Jane,Subject,No,0.042669022,Object,"Julia looked down, her eyes welling up with tears as she tried to defend herself against the accusations.",Object,free
I427,Tina scolded Julia.,F,IC2,Rohde & Kehler (2014),english,Tina,Julia,scolded,T,Object,No,0.011928796,Object,"Julia burst into tears, her eyes welling up with a mixture of sadness and frustration.",Object,free
I428,Kate stared at Julia.,F,IC2,Rohde & Kehler (2014),english,Kate,Julia,stared at,Jul,Object,No,0.037651683,Object,"Julia's piercing blue eyes met Kate's gaze, a hint of a smile playing on her lips.",Object,free
I429,Amy thanked Julia.,F,IC2,Rohde & Kehler (2014),english,Amy,Julia,thanked,Amy,Subject,No,0.084888319,Object,Julia smiled warmly and patted Amy's hand.,Object,free
I430,Alice trusted Julia.,F,IC2,Rohde & Kehler (2014),english,Alice,Julia,trusted,Alice,Subject,No,0.2168662278913287,Object,"Julia had been a close friend since childhood, and Alice knew she could always count on her.",Object,free
I431,Sarah values Emily.,F,IC2,Rohde & Kehler (2014),english,Sarah,Emily,values,Emily,Object,No,0.09221712,Object,She is like a little sister to her.,Object,free
I432,Emily cuddled Megan.,F,IC2,Ferstl et al.(2010),english,Emily,Megan,cuddled,M,Object,No,0.17372184307299213,Object,"Megan smiled warmly at Emily, feeling grateful for the affection.",Object,free
I433,Megan decried Angela.,F,IC2,Ferstl et al.(2010),english,Megan,Angela,decried,M,Object,No,0.18165594649321787,Object,"Her harsh words hung in the air like a challenge, but Angela stood her ground, eyes flashing with a fierce determination.",Subject,free
I434,Angela moved Anna.,F,IC2,Ferstl et al.(2010),english,Angela,Anna,moved,Ang,Subject,No,0.2389518874914454,Object,to the city for a fresh start.,Subject,free
I435,Anna deprecated Nicole.,F,IC2,Ferstl et al.(2010),english,Anna,Nicole,deprecated,Anna,Subject,Yes,0.7534750215670077,Subject,She couldn't believe her younger sister would speak to her in such a harsh manner.,Ambiguous,free
I436,Nicole encouraged Claire.,F,IC2,Ferstl et al.(2010),english,Nicole,Claire,encouraged,Cla,Object,No,0.089126087,Object,Claire beamed with confidence as she took the stage to deliver her speech.,Object,free
I437,Claire played with Jane.,F,IC2,Ferstl et al.(2010),english,Claire,Jane,played with,Cla,Subject,No,0.3308215581679222,Object,They were building a sandcastle on the beach.,They,free
I438,Jane hit Tina.,F,IC2,Ferstl et al.(2010),english,Jane,Tina,hit,Jane,Subject,No,0.056795897,Object,"Tina immediately ran to their teacher, Mrs. Johnson, to report the incident.",Object,free
I439,Tina reproved Kate.,F,IC2,Ferstl et al.(2010),english,Tina,Kate,reproved,Kate,Object,No,0.052023798,Object,"Kate looked down, her eyes welling up with unshed tears as she knew she had let her sister down once again.",Object,free
I440,Kate forgot Amy.,F,IC2,Ferstl et al.(2010),english,Kate,Amy,forgot,Amy,Object,No,0.3319063221886692,Object,She had been so caught up in her new job that she hadn't spoken to her in weeks.,Subject,free
I441,Amy exalted Alice.,F,IC2,Ferstl et al.(2010),english,Amy,Alice,exalted,Alice,Object,No,0.087209752,Object,Alice felt a surge of pride and gratitude towards her friend.,Object,free
I442,Alice instructed Sarah.,F,IC2,Ferstl et al.(2010),english,Alice,Sarah,instructed,Sarah,Object,No,0.21298239742837885,Object,Sarah carefully jotted down the instructions in her notebook.,Object,free
I443,Sarah warned Megan.,F,IC2,Ferstl et al.(2010),english,Sarah,Megan,warned,M,Object,No,0.06924226,Object,That she should be careful around the old mansion because strange noises had been heard coming from it at night.,Subject,free
I444,Emily welcomed Angela.,F,IC2,Ferstl et al.(2010),english,Emily,Angela,welcomed,Emily,Subject,No,0.035988463,Object,Angela smiled warmly and gave Emily a gentle hug.,Object,free
I445,Megan rebuked Anna.,F,IC2,Ferstl et al.(2010),english,Megan,Anna,rebuked,M,Object,No,0.020359772,Object,"Anna looked at her with tears welling up in her eyes, her voice shaking as she asked,",Object,free
I446,Angela blessed Nicole.,F,IC2,Ferstl et al.(2010),english,Angela,Nicole,blessed,Ang,Subject,No,0.1175890125083324,Object,Nicole's eyes welled up with tears as she felt a deep sense of gratitude towards her mother.,Object,free
I447,Anna divorced Claire.,F,IC2,Ferstl et al.(2010),english,Anna,Claire,divorced,Cla,Object,No,0.42411279846753247,Object,She struggled to come to terms with the end of their 10-year marriage.,Ambiguous,free
I448,Nicole persecuted Jane.,F,IC2,Ferstl et al.(2010),english,Nicole,Jane,persecuted,Jane,Object,No,0.1541560421722382,Object,"Jane was shocked by the sudden turn of events, as she had always thought they were close friends.",Object,free
I449,Claire derided Tina.,F,IC2,Ferstl et al.(2010),english,Claire,Tina,derided,Cla,Subject,No,0.036559046,Object,"Her harsh words cut deep, leaving Tina feeling vulnerable and unsure of herself.",Subject,free
I450,Jane wanted Kate.,F,IC2,Ferstl et al.(2010),english,Jane,Kate,wanted,Jane,Subject,No,0.2924007200845898,Object,"She had been pining for her since their college days, but never mustered the courage to tell her.",Subject,free
I451,Tina advised Amy.,F,IC2,Ferstl et al.(2010),english,Tina,Amy,advised,Amy,Object,No,0.085733938,Object,Amy listened intently.,Object,free
I452,Kate supported Alice.,F,IC2,Ferstl et al.(2010),english,Kate,Alice,supported,Alice,Object,No,0.088176215,Object,"Kate supported Alice through her difficult times, and Alice never forgot her kindness.",Subject,free
I453,Amy chastened Sarah.,F,IC2,Ferstl et al.(2010),english,Amy,Sarah,chastened,Sarah,Object,No,0.14639649708544997,Object,Sarah's eyes welled up with tears as she realized she had let her sister down.,Object,free
I454,Alice led Emily.,F,IC2,Ferstl et al.(2010),english,Alice,Emily,led,Emily,Object,No,0.26562543676087147,Object,"through the winding forest, her curiosity and sense of adventure guiding them deeper into the unknown.",Subject,free
I455,Sarah petted Angela.,F,IC2,Ferstl et al.(2010),english,Sarah,Angela,petted,Sarah,Subject,No,0.035164319507701707,Object,"Angela's calm demeanor immediately put Sarah at ease, reminding her of the countless afternoons they spent together as children.",Object,free
I456,Emily admonished Anna.,F,IC2,Ferstl et al.(2010),english,Emily,Anna,admonished,Emily,Subject,No,0.082986738,Object,"Anna looked down at her feet, her eyes welling up with tears.",Object,free
I457,Megan rushed to Nicole.,F,IC2,Ferstl et al.(2010),english,Megan,Nicole,rushed to,M,Object,No,0.13991074113333135,Object,She was frantically waving her arms and shouting for help.,Ambiguous,free
I458,Angela venerated Claire.,F,IC2,Ferstl et al.(2010),english,Angela,Claire,venerated,Cla,Object,No,0.087475327,Object,She had always looked up to Claire as a role model in their close-knit community.,Subject,free
I459,Anna chased Jane.,F,IC2,Ferstl et al.(2010),english,Anna,Jane,chased,Anna,Subject,No,0.050047352,Object,"As she ran through the forest, her long brown hair flying behind her.",Ambiguous,free
I460,Nicole deplored Tina.,F,IC2,Ferstl et al.(2010),english,Nicole,Tina,deplored,T,Object,No,0.032088008107323866,Object,She felt a deep sense of betrayal after discovering Tina's secret affair with her fiancé.,Subject,free
I461,Claire chided Kate.,F,IC2,Ferstl et al.(2010),english,Claire,Kate,chided,Cla,Subject,No,0.19233386780267192,Object,Kate shot back with a defensive tone.,Object,free
I462,Jane cautioned Amy.,F,IC2,Ferstl et al.(2010),english,Jane,Amy,cautioned,Amy,Object,No,0.2296300479405774,Object,She was about to walk into the abandoned house alone at night.,Object,free
I463,Tina denounced Alice.,F,IC2,Ferstl et al.(2010),english,Tina,Alice,denounced,T,Object,No,0.025098683517805323,Object,Bob immediately stepped forward to defend her.,NA,free
I464,Kate escorted Sarah.,F,IC2,Ferstl et al.(2010),english,Kate,Sarah,escorted,Kate,Subject,No,0.18397848240783823,Object,"They walked through the crowded streets of the city, dodging pedestrians and street performers.",They,free
I465,Amy lauded Emily.,F,IC2,Ferstl et al.(2010),english,Amy,Emily,lauded,Emily,Object,No,0.075981527,Object,Emily beamed with pride as she accepted the praise.,Object,free
I466,Alice pardoned Megan.,F,IC2,Ferstl et al.(2010),english,Alice,Megan,pardoned,M,Object,No,0.30088538435437195,Object,"She was a long-time friend of the family, and this act of kindness brought tears of gratitude to her eyes.",Object,free
I467,Sarah disdained Anna.,F,IC2,Ferstl et al.(2010),english,Sarah,Anna,disdained,Anna,Object,No,0.043642095,Object,Anna noticed Sarah's disdain and began to distance herself from her.,Object,free
I468,Emily caught Nicole.,F,IC2,Ferstl et al.(2010),english,Emily,Nicole,caught,Emily,Subject,No,0.08294793,Object,"She had been trying to sneak out of the house for weeks, but Emily's keen instincts had finally caught up with her.",Object,free
I469,Megan prosecuted Claire.,F,IC2,Ferstl et al.(2010),english,Megan,Claire,prosecuted,Cla,Object,No,0.1894427088852114,Object,"She had been a childhood friend, but their relationship turned sour after Claire's involvement in the high-profile embezzlement case.",Subject,free
I470,Angela castigated Jane.,F,IC2,Ferstl et al.(2010),english,Angela,Jane,castigated,Jane,Object,No,0.016058397,Object,"Jane looked devastated, her eyes welling up with tears as she tried to defend herself against the verbal attack.",Object,free
I471,Anna criticized Tina.,F,IC2,Ferstl et al.(2010),english,Anna,Tina,criticized,Anna,Subject,No,0.02830908,Object,Tina's eyes welled up with tears as she felt hurt by Anna's harsh words.,Object,free
I472,Nicole hailed Kate.,F,IC2,Ferstl et al.(2010),english,Nicole,Kate,hailed,Kate,Object,No,0.13454979559042718,Object,"Kate turned around, her bright blue eyes squinting slightly in the sunlight.",Object,free
I473,Claire missed Amy.,F,IC2,Ferstl et al.(2010),english,Claire,Amy,missed,Amy,Object,No,0.3098483598515385,Object,She had been thinking about her nonstop since their argument at the beach.,Subject,free
I474,Jane visited Alice.,F,IC2,Ferstl et al.(2010),english,Jane,Alice,visited,Jane,Subject,No,0.053569193,Object,Alice was delighted to see her old friend from college.,Object,free
I475,Tina complimented Sarah.,F,IC2,Ferstl et al.(2010),english,Tina,Sarah,complimented,T,Object,No,0.028778463713303865,Object,Sarah blushed at the kind words.,Object,free
I476,Kate grieved Emily.,F,IC2,Ferstl et al.(2010),english,Kate,Emily,grieved,Kate,Subject,No,0.10566483905137761,Object,"She had lost her dearest friend just a few days ago, and the pain still lingered in her eyes.",Subject,free
I477,Amy protected Megan.,F,IC2,Ferstl et al.(2010),english,Amy,Megan,protected,M,Object,No,0.044884701,Object,As she shielded her from the incoming punch.,Subject,free
I478,Alice relished Angela.,F,IC2,Ferstl et al.(2010),english,Alice,Angela,relished,Alice,Subject,No,0.046800362,Object,who had always been a close friend since childhood.,Subject,free
I479,Sarah shook Nicole.,F,IC2,Ferstl et al.(2010),english,Sarah,Nicole,shook,Sarah,Subject,No,0.12448324645672118,Object,"Nicole's eyes snapped open, and she sat up with a start, looking at Sarah with a mixture of confusion and alarm.",Object,free
I480,Emily accompanied Claire.,F,IC2,Ferstl et al.(2010),english,Emily,Claire,accompanied,Cla,Object,No,0.2752491782255484,Object,She had been her best friend since college.,Ambiguous,free
I481,Megan cheered Jane.,F,IC2,Ferstl et al.(2010),english,Megan,Jane,cheered,Jane,Object,No,0.0507041,Object,She jumped up from the couch and gave her a big hug.,Subject,free
I482,Angela saluted Tina.,F,IC2,Ferstl et al.(2010),english,Angela,Tina,saluted,T,Object,No,0.024317067092846062,Object,"Tina smiled warmly in response, her eyes crinkling at the corners.",Object,free
