itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,yes_no_choice,subject_yes_probability,continuation_response,cont_choice,prompt
I435,Anna deprecated Nicole. She,F,IC2,Ferstl et al.(2010),english,Anna,Nicole,deprecated,Anna,Subject,Yes,Subject,0.817062231,criticized her behavior harshly.,Subject,pronoun
I436,Nicole encouraged Claire. She,F,IC2,Ferstl et al.(2010),english,Nicole,Claire,encouraged,Nicole,Subject,No,Object,0.561904849,believed in her abilities and wanted her to succeed.,Subject,pronoun
I437,Claire played with Jane. She,F,IC2,Ferstl et al.(2010),english,Claire,Jane,played with,Claire,Subject,Yes,Subject,0.677598291,laughed as they ran around the park together.,ambiguous,pronoun
I438,Jane hit Tina. She,F,IC2,Ferstl et al.(2010),english,Jane,Tina,hit,Jane,Subject,Yes,Subject,0.970606955,fell to the ground.,Object,pronoun
I439,Tina reproved Kate. She,F,IC2,Ferstl et al.(2010),english,Tina,Kate,reproved,T,Subject,Yes,Subject,0.730779232,was upset by Kate's behavior.,Subject,pronoun
I440,Kate forgot Amy. She,F,IC2,Ferstl et al.(2010),english,Kate,Amy,forgot,Kate,Subject,Yes,Subject,0.970584827,felt terrible about it.,ambiguous,pronoun
I441,Amy exalted Alice. She,F,IC2,Ferstl et al.(2010),english,Amy,Alice,exalted,Amy,Subject,Yes,Subject,0.944642561,praised her for her incredible dedication and hard work.,Subject,pronoun
I442,Alice instructed Sarah. She,F,IC2,Ferstl et al.(2010),english,Alice,Sarah,instructed,Alice,Subject,No,Object,0.559294525,followed the instructions carefully.,Object,pronoun
I443,Sarah warned Megan. She,F,IC2,Ferstl et al.(2010),english,Sarah,Megan,warned,Sarah,Subject,Yes,Subject,0.938839775,should be careful about trusting him.,Object,pronoun
I444,Emily welcomed Angela. She,F,IC2,Ferstl et al.(2010),english,Emily,Angela,welcomed,Emily,Subject,Yes,Subject,0.970537661,offered her a seat and asked how she had been.,Subject,pronoun
I445,Megan rebuked Anna. She,F,IC2,Ferstl et al.(2010),english,Megan,Anna,rebuked,M,Subject,Yes,Subject,0.777265583,felt disappointed by her actions.,Subject,pronoun
I446,Angela blessed Nicole. She,F,IC2,Ferstl et al.(2010),english,Angela,Nicole,blessed,Angela,Subject,No,Object,0.11847969,felt a deep sense of gratitude and joy.,Object,pronoun
I447,Anna divorced Claire. She,F,IC2,Ferstl et al.(2010),english,Anna,Claire,divorced,Anna,Subject,Yes,Subject,0.880753158,decided to focus on rebuilding her life.,ambiguous,pronoun
I448,Nicole persecuted Jane. She,F,IC2,Ferstl et al.(2010),english,Nicole,Jane,persecuted,Nicole,Subject,Yes,Subject,0.999941518,She made Jane's life incredibly difficult through constant criticism and unfair treatment.,Subject,pronoun
I449,Claire derided Tina. She,F,IC2,Ferstl et al.(2010),english,Claire,Tina,derided,Claire,Subject,No,Object,0.851951262,mocked her choice of attire in front of their friends.,Subject,pronoun
I450,Jane wanted Kate. She,F,IC2,Ferstl et al.(2010),english,Jane,Kate,wanted,Jane,Subject,Yes,Subject,0.962565514,told her how she felt.,Subject,pronoun
I451,Tina advised Amy. She,F,IC2,Ferstl et al.(2010),english,Tina,Amy,advised,T,Subject,Yes,Subject,0.880146214,should carefully consider the options before making a decision.,Object,pronoun
I452,Kate supported Alice. She,F,IC2,Ferstl et al.(2010),english,Kate,Alice,supported,Kate,Subject,Yes,Subject,0.777064774,was always there for her during difficult times.,Subject,pronoun
I453,Amy chastened Sarah. She,F,IC2,Ferstl et al.(2010),english,Amy,Sarah,chastened,Amy,Subject,Yes,Subject,0.316851134,"apologized quietly, understanding her mistake.",Object,pronoun
I454,Alice led Emily. She,F,IC2,Ferstl et al.(2010),english,Alice,Emily,led,Alice,Subject,Yes,Subject,0.999653274,"followed closely behind, trusting Alice's guidance.",Object,pronoun
I455,Sarah petted Angela. She,F,IC2,Ferstl et al.(2010),english,Sarah,Angela,petted,Sarah,Subject,Yes,Subject,0.970652765,smiled warmly at her.,ambiguous,pronoun
I456,Emily admonished Anna. She,F,IC2,Ferstl et al.(2010),english,Emily,Anna,admonished,Emily,Subject,Yes,Subject,0.991401922,felt disappointed by her behavior.,Subject,pronoun
I457,Megan rushed to Nicole. She,F,IC2,Ferstl et al.(2010),english,Megan,Nicole,rushed to,M,Subject,Yes,Subject,0.776679862,was worried something might be wrong.,Subject,pronoun
I458,Angela venerated Claire. She,F,IC2,Ferstl et al.(2010),english,Angela,Claire,venerated,Angela,Subject,Yes,Subject,0.939513664,admired her unwavering determination and kindness.,Subject,pronoun
I459,Anna chased Jane. She,F,IC2,Ferstl et al.(2010),english,Anna,Jane,chased,Anna,Subject,No,Object,0.924139733,caught up to her quickly.,Subject,pronoun
I460,Nicole deplored Tina. She,F,IC2,Ferstl et al.(2010),english,Nicole,Tina,deplored,Nicole,Subject,Yes,Subject,0.907616984,felt betrayed by her actions.,Subject,pronoun
I461,Claire chided Kate. She,F,IC2,Ferstl et al.(2010),english,Claire,Kate,chided,Claire,Subject,Yes,Subject,0.148043344,felt disappointed by her behavior.,Subject,pronoun
I462,Jane cautioned Amy. She,F,IC2,Ferstl et al.(2010),english,Jane,Amy,cautioned,Jane,Subject,Yes,Subject,0.983453891,should be careful about trusting strangers.,Object,pronoun
I463,Tina denounced Alice. She,F,IC2,Ferstl et al.(2010),english,Tina,Alice,denounced,T,Subject,Yes,Subject,0.320797407,accused her of spreading false rumors.,Subject,pronoun
I464,Kate escorted Sarah. She,F,IC2,Ferstl et al.(2010),english,Kate,Sarah,escorted,Kate,Subject,No,Object,0.119098145,guided her through the bustling crowd.,Subject,pronoun
I465,Amy lauded Emily. She,F,IC2,Ferstl et al.(2010),english,Amy,Emily,lauded,Amy,Subject,Yes,Subject,0.776069025,praised her for her hard work and dedication.,Subject,pronoun
I466,Alice pardoned Megan. She,F,IC2,Ferstl et al.(2010),english,Alice,Megan,pardoned,Alice,Subject,Yes,Subject,0.730937996,felt it was the right thing to do.,Subject,pronoun
I467,Sarah disdained Anna. She,F,IC2,Ferstl et al.(2010),english,Sarah,Anna,disdained,Sarah,Subject,Yes,Subject,0.995922929,often avoided interacting with her.,Subject,pronoun
I468,Emily caught Nicole. She,F,IC2,Ferstl et al.(2010),english,Emily,Nicole,caught,Emily,Subject,Yes,Subject,0.993000226,was running away after stealing Emily's purse.,Object,pronoun
I469,Megan prosecuted Claire. She,F,IC2,Ferstl et al.(2010),english,Megan,Claire,prosecuted,M,Subject,Yes,Subject,0.988990595,argued passionately to present her case in court.,Object,pronoun
I470,Angela castigated Jane. She,F,IC2,Ferstl et al.(2010),english,Angela,Jane,castigated,Angela,Subject,No,Object,0.268821783,was frustrated by Jane's repeated mistakes.,Subject,pronoun
I471,Anna criticized Tina. She,F,IC2,Ferstl et al.(2010),english,Anna,Tina,criticized,Anna,Subject,Yes,Subject,0.673955327,felt that Tina's actions were unfair.,Subject,pronoun
I472,Nicole hailed Kate. She,F,IC2,Ferstl et al.(2010),english,Nicole,Kate,hailed,Nicole,Subject,Yes,Subject,0.994349866,waved back with a smile.,Object,pronoun
I473,Claire missed Amy. She,F,IC2,Ferstl et al.(2010),english,Claire,Amy,missed,Claire,Subject,No,Object,0.730475632,longed to hear her friend's laughter again.,Subject,pronoun
I474,Jane visited Alice. She,F,IC2,Ferstl et al.(2010),english,Jane,Alice,visited,Jane,Subject,Yes,Subject,0.995874446,was excited to share the good news with her.,Subject,pronoun
I475,Tina complimented Sarah. She,F,IC2,Ferstl et al.(2010),english,Tina,Sarah,complimented,T,Subject,Yes,Subject,0.119165802,smiled warmly in response.,Object,pronoun
I476,Kate grieved Emily. She,F,IC2,Ferstl et al.(2010),english,Kate,Emily,grieved,Kate,Subject,Yes,Subject,0.99326973,struggled to find ways to cope with the loss.,Subject,pronoun
I477,Amy protected Megan. She,F,IC2,Ferstl et al.(2010),english,Amy,Megan,protected,Amy,Subject,Yes,Subject,0.81655511,ensured that no harm would come her way.,Subject,pronoun
I478,Alice relished Angela. She,F,IC2,Ferstl et al.(2010),english,Alice,Angela,relished,Alice,Subject,Yes,Subject,0.871563698,admired her kindness and generosity.,Subject,pronoun
I479,Sarah shook Nicole. She,F,IC2,Ferstl et al.(2010),english,Sarah,Nicole,shook,Sarah,Subject,Yes,Subject,0.998989496,seemed desperate to get her attention.,Subject,pronoun
I480,Emily accompanied Claire. She,F,IC2,Ferstl et al.(2010),english,Emily,Claire,accompanied,Emily,Subject,Yes,Subject,0.922858207,was excited to spend the afternoon together.,Subject,pronoun
I481,Megan cheered Jane. She,F,IC2,Ferstl et al.(2010),english,Megan,Jane,cheered,M,Subject,Yes,Subject,0.994753252,felt a surge of pride watching her succeed.,Subject,pronoun
I482,Angela saluted Tina. She,F,IC2,Ferstl et al.(2010),english,Angela,Tina,saluted,Angela,Subject,No,Object,0.562116325,smiled warmly and walked away.,ambiguous,pronoun
I483,Anna scorned Kate. She,F,IC2,Ferstl et al.(2010),english,Anna,Kate,scorned,Anna,Subject,Yes,Subject,0.437753281,believed Kate had betrayed her trust.,Subject,pronoun
I484,Nicole excused Amy. She,F,IC2,Ferstl et al.(2010),english,Nicole,Amy,excused,Nicole,Subject,Yes,Subject,0.986793172,was understanding of the situation and decided it was best to let it go.,Subject,pronoun
I485,Claire reprimanded Alice. She,F,IC2,Ferstl et al.(2010),english,Claire,Alice,reprimanded,Claire,Subject,Yes,Subject,0.970665571,felt frustrated by Alice's repeated mistakes.,Subject,pronoun
I487,Tina chastized Emily. She,F,IC2,Ferstl et al.(2010),english,Tina,Emily,chastized,T,Subject,Yes,Subject,0.904518563,felt frustrated by her repeated mistakes.,Subject,pronoun
I488,Kate freed Megan. She,F,IC2,Ferstl et al.(2010),english,Kate,Megan,freed,Kate,Subject,No,Object,0.924140043,felt a sense of relief as Megan smiled gratefully.,Subject,pronoun
I489,Amy calmed Angela. She,F,IC2,Ferstl et al.(2010),english,Amy,Angela,calmed,Amy,Subject,Yes,Subject,0.99744296,spoke to her in a soothing voice.,Subject,pronoun
I490,Alice cherished Anna. She,F,IC2,Ferstl et al.(2010),english,Alice,Anna,cherished,Alice,Subject,Yes,Subject,0.939372161,valued their friendship deeply.,Subject,pronoun
I491,Sarah esteemed Claire. She,F,IC2,Ferstl et al.(2010),english,Sarah,Claire,esteemed,Sarah,Subject,Yes,Subject,0.904331631,admired her intelligence and kindness.,Subject,pronoun
I492,Emily believed Jane. She,F,IC2,Ferstl et al.(2010),english,Emily,Jane,believed,Emily,Subject,No,Object,0.901782891,was telling the truth.,Object,pronoun
I493,Megan worshipped Tina. She,F,IC2,Ferstl et al.(2010),english,Megan,Tina,worshipped,M,Subject,Yes,Subject,0.961859918,admired her confidence and kindness deeply.,Subject,pronoun
I494,Angela banished Kate. She,F,IC2,Ferstl et al.(2010),english,Angela,Kate,banished,Angela,Subject,Yes,Subject,0.880510761,hoped it was the right decision.,Subject,pronoun
I495,Anna complemented Amy. She,F,IC2,Ferstl et al.(2010),english,Anna,Amy,complemented,Anna,Subject,Yes,Subject,0.87617321,smiled warmly in response.,Object,pronoun
I496,Nicole abhorred Alice. She,F,IC2,Ferstl et al.(2010),english,Nicole,Alice,abhorred,Nicole,Subject,Yes,Subject,0.97701761,couldn't stand being around her and avoided her whenever possible.,Subject,pronoun
I497,Claire honoured Sarah. She,F,IC2,Ferstl et al.(2010),english,Claire,Sarah,honoured,Claire,Subject,Yes,Subject,0.988689503,deeply admired her dedication and kindness.,Subject,pronoun
I498,Jane revered Emily. She,F,IC2,Ferstl et al.(2010),english,Jane,Emily,revered,Jane,Subject,Yes,Subject,0.999874062,looked up to her as a source of inspiration and guidance.,Subject,pronoun
I499,Tina yelled at Megan. She,F,IC2,Ferstl et al.(2010),english,Tina,Megan,yelled at,T,Subject,Yes,Subject,0.182423959,felt frustrated and couldn’t hold back her emotions.,Object,pronoun
I500,Kate acclaimed Angela. She,F,IC2,Ferstl et al.(2010),english,Kate,Angela,acclaimed,Kate,Subject,Yes,Subject,0.730911878,was impressed by her exceptional talent.,Subject,pronoun
I501,Amy censured Anna. She,F,IC2,Ferstl et al.(2010),english,Amy,Anna,censured,Amy,Subject,Yes,Subject,0.92413994,expressed her disappointment in Anna's actions.,Subject,pronoun
I502,Alice ridiculed Nicole. She,F,IC2,Ferstl et al.(2010),english,Alice,Nicole,ridiculed,Alice,Subject,Yes,Subject,0.37751209,felt embarrassed but tried to laugh it off.,Object,pronoun
I503,Sarah reassured Jane. She,F,IC2,Ferstl et al.(2010),english,Sarah,Jane,reassured,Sarah,Subject,Yes,Subject,0.985684116,understood how stressful the situation had been and offered her full support.,Subject,pronoun
I504,Emily condemned Tina. She,F,IC2,Ferstl et al.(2010),english,Emily,Tina,condemned,Emily,Subject,Yes,Subject,0.991387159,believed Tina's actions were unfair.,Subject,pronoun
I505,Megan answered Kate. She,F,IC2,Ferstl et al.(2010),english,Megan,Kate,answered,M,Subject,Yes,Subject,0.988886944,explained her reasoning carefully.,Subject,pronoun
I506,Angela toasted Amy. She,F,IC2,Ferstl et al.(2010),english,Angela,Amy,toasted,Angela,Subject,Yes,Subject,0.491630347,smiled warmly and raised her glass in return.,Object,pronoun
I507,Anna hired Alice. She,F,IC2,Ferstl et al.(2010),english,Anna,Alice,hired,Anna,Subject,Yes,Subject,0.962517034,was impressed by her qualifications and work ethic.,Subject,pronoun
I508,Nicole idolized Sarah. She,F,IC2,Ferstl et al.(2010),english,Nicole,Sarah,idolized,Sarah,Object,No,Object,0.991080627,admired her confidence and often sought her advice.,Subject,pronoun
I509,Claire counseled Emily. She,F,IC2,Ferstl et al.(2010),english,Claire,Emily,counseled,Claire,Subject,Un,Subject,0.727484519,appreciated the advice and felt more confident about her decision.,Subject,pronoun
I511,Tina worried about Angela. She,F,IC2,Ferstl et al.(2010),english,Tina,Angela,worried about,T,Subject,Yes,Subject,0.851692475,hoped that Angela would be able to handle the difficult situation.,Subject,pronoun
I512,Kate celebrated Anna. She,F,IC2,Ferstl et al.(2010),english,Kate,Anna,celebrated,Kate,Subject,Yes,Subject,0.977126858,felt immense pride in her accomplishments.,ambiguous,pronoun
I513,Amy mourned Nicole. She,F,IC2,Ferstl et al.(2010),english,Amy,Nicole,mourned,Amy,Subject,Yes,Subject,0.998049959,was overwhelmed by the weight of her absence.,Subject,pronoun
I514,Alice spanked Claire. She,F,IC2,Ferstl et al.(2010),english,Alice,Claire,spanked,Alice,Subject,Yes,Subject,0.939883665,felt a pang of regret afterward.,Subject,pronoun
I515,Sarah dreaded Tina. She,F,IC2,Ferstl et al.(2010),english,Sarah,Tina,dreaded,Sarah,Subject,Yes,Subject,0.678926438,avoided her whenever possible.,Subject,pronoun
I516,Emily guided Kate. She,F,IC2,Ferstl et al.(2010),english,Emily,Kate,guided,Emily,Subject,Yes,Subject,0.936562902,held her hand to ensure she didn’t trip on the uneven path.,Subject,pronoun
I517,Megan adored Amy. She,F,IC2,Ferstl et al.(2010),english,Megan,Amy,adored,M,Subject,Yes,Subject,0.962552924,always looked up to her for guidance and inspiration.,Subject,pronoun
I518,Angela consoled Alice. She,F,IC2,Ferstl et al.(2010),english,Angela,Alice,consoled,Angela,Subject,Yes,Subject,0.996546674,offered kind words to help her feel better.,Subject,pronoun
I519,Anna prized Sarah. She,F,IC2,Ferstl et al.(2010),english,Anna,Sarah,prized,Anna,Subject,Yes,Subject,0.499794673,admired her kindness and determination.,Subject,pronoun
I520,Nicole distrusted Emily. She,F,IC2,Ferstl et al.(2010),english,Nicole,Emily,distrusted,Nicole,Subject,Yes,Subject,0.962547298,often questioned her intentions and avoided sharing personal details.,ambiguous,pronoun
I521,Claire employed Megan. She,F,IC2,Ferstl et al.(2010),english,Claire,Megan,employed,Claire,Subject,Yes,Subject,0.88078618,trained her for the new role.,Subject,pronoun
I522,Jane punished Angela. She,F,IC2,Ferstl et al.(2010),english,Jane,Angela,punished,Jane,Subject,Yes,Subject,0.924120998,felt it was necessary after the repeated warnings.,Subject,pronoun
I523,Tina resented Anna. She,F,IC2,Ferstl et al.(2010),english,Tina,Anna,resented,T,Subject,Yes,Subject,0.075853704,felt betrayed by her actions.,Subject,pronoun
I524,Kate treasured Nicole. She,F,IC2,Ferstl et al.(2010),english,Kate,Nicole,treasured,Kate,Subject,Yes,Subject,0.880629537,valued her friendship deeply and always sought to make her feel appreciated.,Subject,pronoun
I525,Amy penalized Claire. She,F,IC2,Ferstl et al.(2010),english,Amy,Claire,penalized,Amy,Subject,Yes,Subject,0.880772202,deserved it due to her repeated mistakes.,Object,pronoun
I526,Alice sued Jane. She,F,IC2,Ferstl et al.(2010),english,Alice,Jane,sued,Alice,Subject,Yes,Subject,0.951287328,claimed that Jane had breached their contract.,Subject,pronoun
I527,Sarah detested Kate. She,F,IC2,Ferstl et al.(2010),english,Sarah,Kate,detested,Sarah,Subject,Yes,Subject,0.775576865,avoided speaking to her whenever possible.,Subject,pronoun
I529,Megan loved Alice. She,F,IC2,Ferstl et al.(2010),english,Megan,Alice,loved,M,Subject,Yes,Subject,0.99476305,always admired her kindness and unwavering strength.,Subject,pronoun
I530,Angela commended Sarah. She,F,IC2,Ferstl et al.(2010),english,Angela,Sarah,commended,Angela,Subject,Yes,Subject,0.996663296,praised her dedication to the project.,Subject,pronoun
I531,Anna pitied Emily. She,F,IC2,Ferstl et al.(2010),english,Anna,Emily,pitied,Anna,Subject,Yes,Subject,0.8494829,felt overwhelmed by the challenges Emily was facing.,Subject,pronoun
I532,Nicole applauded Megan. She,F,IC2,Ferstl et al.(2010),english,Nicole,Megan,applauded,Nicole,Subject,No,Object,0.88076833,was impressed by her performance.,Subject,pronoun
I533,Claire feared Angela. She,F,IC2,Ferstl et al.(2010),english,Claire,Angela,feared,Claire,Subject,No,Object,0.320387829,knew Angela had a way of uncovering secrets.,Subject,pronoun
I534,Jane fed Anna. She,F,IC2,Ferstl et al.(2010),english,Jane,Anna,fed,Jane,Subject,No,Object,0.268940155,enjoyed watching her eat.,Subject,pronoun
I535,Tina loathed Nicole. She,F,IC2,Ferstl et al.(2010),english,Tina,Nicole,loathed,T,Subject,No,Object,0.37750687,avoided her whenever possible.,Subject,pronoun
