itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,yes_no_choice,subject_yes_probability,continuation_response,cont_choice,prompt
I471,Anna criticized Tina. She,F,IC2,Ferstl et al.(2010),english,Anna,Tina,criticized,Anna,Subject,No,Object,0.011295827,felt that Tina's behavior was unacceptable and needed to be addressed immediately.,Subject,pronoun
I472,Nicole hailed Kate. She,F,IC2,Ferstl et al.(2010),english,Nicole,Kate,hailed,Kate,Object,Yes,Subject,0.943300874,"was surprised to see her old friend standing on the corner, waving enthusiastically.",Ambiguous,pronoun
I473,Claire missed Amy. She,F,IC2,Ferstl et al.(2010),english,Claire,Amy,missed,Cla,Subject,Yes,Subject,0.996240777,"had been trying to reach her all day, but Amy wasn't answering her phone or responding to messages.",Subject,pronoun
I474,Jane visited Alice. She,F,IC2,Ferstl et al.(2010),english,Jane,Alice,visited,Jane,Subject,Yes,Subject,0.999982798,was delighted to see her old friend and they spent the rest of the day catching up.,Ambiguous,pronoun
I475,Tina complimented Sarah. She,F,IC2,Ferstl et al.(2010),english,Tina,Sarah,complimented,T,Object,No,Object,0.003360272,smiled and thanked her for the kind words.,Object,pronoun
I476,Kate grieved Emily. She,F,IC2,Ferstl et al.(2010),english,Kate,Emily,grieved,Kate,Subject,Yes,Subject,0.949763553,had been her closest friend since childhood and the loss was unbearable.,Object,pronoun
I477,Amy protected Megan. She,F,IC2,Ferstl et al.(2010),english,Amy,Megan,protected,Amy,Subject,Yes,Subject,0.999839868,was grateful for her friend's kindness and loyalty during a difficult time.,Object,pronoun
I478,Alice relished Angela. She,F,IC2,Ferstl et al.(2010),english,Alice,Angela,relished,Alice,Subject,Yes,Subject,0.968990219,"was her closest friend and confidante, with whom she shared all her deepest secrets and dreams.",Object,pronoun
I479,Sarah shook Nicole. She,F,IC2,Ferstl et al.(2010),english,Sarah,Nicole,shook,Sarah,Subject,Yes,Subject,0.9996896,"was taken aback by the sudden movement and stumbled backward, nearly losing her balance.",Object,pronoun
I480,Emily accompanied Claire. She,F,IC2,Ferstl et al.(2010),english,Emily,Claire,accompanied,Emily,Subject,Yes,Subject,0.997995347,was excited to show her the new art exhibit that had just opened downtown.,Ambiguous,pronoun
I481,Megan cheered Jane. She,F,IC2,Ferstl et al.(2010),english,Megan,Jane,cheered,M,Object,No,Object,0.212480893,was overjoyed to see her friend finally achieve her goal after months of hard work.,Subject,pronoun
I482,Angela saluted Tina. She,F,IC2,Ferstl et al.(2010),english,Angela,Tina,saluted,Ang,Subject,Yes,Subject,0.956216245,"smiled back and nodded in respect, acknowledging the gesture.",Object,pronoun
I483,Anna scorned Kate. She,F,IC2,Ferstl et al.(2010),english,Anna,Kate,scorned,Anna,Subject,Yes,Subject,0.999716954,"had been her closest friend since childhood, and the betrayal cut deep.",Object,pronoun
I484,Nicole excused Amy. She,F,IC2,Ferstl et al.(2010),english,Nicole,Amy,excused,Nic,Subject,No,Object,0.069112019,"then turned to address the rest of the group, trying to refocus their attention on the meeting at hand.",Subject,pronoun
I485,Claire reprimanded Alice. She,F,IC2,Ferstl et al.(2010),english,Claire,Alice,reprimanded,Cla,Subject,Yes,Subject,0.987741509,"immediately regretted her harsh tone and tried to apologize, but the words caught in her throat.",Subject,pronoun
I487,Tina chastized Emily. She,F,IC2,Ferstl et al.(2010),english,Tina,Emily,chastized,T,Object,Yes,Subject,0.890580056,"felt a pang of guilt for her actions, realizing she had been too harsh on her younger sister.",Subject,pronoun
I488,Kate freed Megan. She,F,IC2,Ferstl et al.(2010),english,Kate,Megan,freed,Kate,Subject,Yes,Subject,0.998592717,"immediately ran to call for medical help, as Megan had been held captive for several days.",Subject,pronoun
I489,Amy calmed Angela. She,F,IC2,Ferstl et al.(2010),english,Amy,Angela,calmed,Amy,Subject,No,Object,0.079742265,then helped her to understand the situation more clearly and find a solution to the problem that had been worrying her.,Subject,pronoun
I490,Alice cherished Anna. She,F,IC2,Ferstl et al.(2010),english,Alice,Anna,cherished,Alice,Subject,Yes,Subject,0.641683793,had been her closest friend since childhood and the two shared countless memories together.,Object,pronoun
I491,Sarah esteemed Claire. She,F,IC2,Ferstl et al.(2010),english,Sarah,Claire,esteemed,Sarah,Subject,No,Object,0.043965714,"was not only her closest friend, but also a constant source of inspiration and support in her life.",Object,pronoun
I492,Emily believed Jane. She,F,IC2,Ferstl et al.(2010),english,Emily,Jane,believed,Emily,Subject,Yes,Subject,0.986598151,was the only person who could help Emily solve the mysterious problem that had been puzzling her for weeks.,Object,pronoun
I493,Megan worshipped Tina. She,F,IC2,Ferstl et al.(2010),english,Megan,Tina,worshipped,M,Object,Yes,Subject,0.517749995,had been her idol since childhood and would often attend her concerts and buy all of her albums.,Object,pronoun
I494,Angela banished Kate. She,F,IC2,Ferstl et al.(2010),english,Angela,Kate,banished,Ang,Subject,Yes,Subject,0.999897087,"immediately regretted her decision, realizing too late the consequences of her hasty action.",Subject,pronoun
I495,Anna complemented Amy. She,F,IC2,Ferstl et al.(2010),english,Anna,Amy,complemented,Anna,Subject,No,Object,0.004380224,was thrilled to receive such kind words from her close friend.,NA,pronoun
I496,Nicole abhorred Alice. She,F,IC2,Ferstl et al.(2010),english,Nicole,Alice,abhorred,Nic,Subject,Yes,Subject,0.974185199,would often go out of her way to avoid interacting with her at social gatherings and work events.,Subject,pronoun
I497,Claire honoured Sarah. She,F,IC2,Ferstl et al.(2010),english,Claire,Sarah,honoured,Cla,Subject,Yes,Subject,0.986584828,was touched by the kind gesture and thanked Claire warmly for her thoughtfulness.,Object,pronoun
I498,Jane revered Emily. She,F,IC2,Ferstl et al.(2010),english,Jane,Emily,revered,Jane,Subject,No,Object,0.482263426,was her childhood hero and the person who had inspired her to pursue a career in science.,Object,pronoun
I499,Tina yelled at Megan. She,F,IC2,Ferstl et al.(2010),english,Tina,Megan,yelled at,T,Object,Yes,Subject,0.999875559,"stormed out of the room, slamming the door behind her.",Object,pronoun
I500,Kate acclaimed Angela. She,F,IC2,Ferstl et al.(2010),english,Kate,Angela,acclaimed,Kate,Subject,No,Object,0.004948102,"was known for her exceptional talent and dedication to her craft, which inspired many people, including Kate.",Object,pronoun
I501,Amy censured Anna. She,F,IC2,Ferstl et al.(2010),english,Amy,Anna,censured,Amy,Subject,No,Object,0.04925248,felt that Anna's behavior was completely unacceptable and deserved a stronger reprimand.,Subject,pronoun
I502,Alice ridiculed Nicole. She,F,IC2,Ferstl et al.(2010),english,Alice,Nicole,ridiculed,Alice,Subject,Yes,Subject,0.999731677,was taken aback by the harsh comment and responded defensively.,Object,pronoun
I503,Sarah reassured Jane. She,F,IC2,Ferstl et al.(2010),english,Sarah,Jane,reassured,Sarah,Subject,Yes,Subject,0.989560324,would be there to support her every step of the way.,Subject,pronoun
I504,Emily condemned Tina. She,F,IC2,Ferstl et al.(2010),english,Emily,Tina,condemned,Emily,Subject,No,Object,0.341667486,"felt a pang of guilt afterwards, realizing her harsh words may have been unjustified.",Subject,pronoun
I505,Megan answered Kate. She,F,IC2,Ferstl et al.(2010),english,Megan,Kate,answered,M,Object,Yes,Subject,0.999882177,was surprised by Kate's question and didn't know how to respond at first.,Subject,pronoun
I506,Angela toasted Amy. She,F,IC2,Ferstl et al.(2010),english,Angela,Amy,toasted,Ang,Subject,Yes,Subject,0.991499057,"smiled warmly in response, feeling grateful for their friendship.",Object,pronoun
I507,Anna hired Alice. She,F,IC2,Ferstl et al.(2010),english,Anna,Alice,hired,Anna,Subject,Yes,Subject,0.999056852,was a highly skilled programmer that Anna had met at a conference a few months prior.,Object,pronoun
I508,Nicole idolized Sarah. She,F,IC2,Ferstl et al.(2010),english,Nicole,Sarah,idolized,Nic,Subject,Yes,Subject,0.918212218,"had always looked up to her as a role model and admired her kindness, intelligence, and determination.",Subject,pronoun
I509,Claire counseled Emily. She,F,IC2,Ferstl et al.(2010),english,Claire,Emily,counseled,Cla,Subject,Yes,Subject,0.999797084,was struggling to come to terms with a difficult decision and needed guidance and support.,Object,pronoun
I511,Tina worried about Angela. She,F,IC2,Ferstl et al.(2010),english,Tina,Angela,worried about,T,Object,No,Object,0.421084966,had been acting strange all day and Tina couldn't shake the feeling that something was wrong.,Object,pronoun
I512,Kate celebrated Anna. She,F,IC2,Ferstl et al.(2010),english,Kate,Anna,celebrated,Kate,Subject,Yes,Subject,0.97662808,was thrilled to see her best friend so happy on her birthday.,Object,pronoun
I513,Amy mourned Nicole. She,F,IC2,Ferstl et al.(2010),english,Amy,Nicole,mourned,Amy,Subject,No,Object,0.205666744,had been her best friend since childhood and the loss was unbearable.,Object,pronoun
I514,Alice spanked Claire. She,F,IC2,Ferstl et al.(2010),english,Alice,Claire,spanked,Alice,Subject,Yes,Subject,0.999997505,"immediately regretted her actions and apologized, trying to make amends for the hurt she had caused.",Subject,pronoun
I515,Sarah dreaded Tina. She,F,IC2,Ferstl et al.(2010),english,Sarah,Tina,dreaded,Sarah,Subject,Yes,Subject,0.884975315,knew that their meeting would be extremely awkward after what had happened the night before.,Subject,pronoun
I516,Emily guided Kate. She,F,IC2,Ferstl et al.(2010),english,Emily,Kate,guided,Emily,Subject,Yes,Subject,0.999989056,was grateful for the support and guidance throughout the challenging project.,Object,pronoun
I517,Megan adored Amy. She,F,IC2,Ferstl et al.(2010),english,Megan,Amy,adored,M,Object,Yes,Subject,0.917729353,had been her best friend since childhood and was always there to lend a listening ear.,Object,pronoun
I518,Angela consoled Alice. She,F,IC2,Ferstl et al.(2010),english,Angela,Alice,consoled,Ang,Subject,No,Object,0.042160998,had been crying for hours after receiving the devastating news about her family.,Object,pronoun
I519,Anna prized Sarah. She,F,IC2,Ferstl et al.(2010),english,Anna,Sarah,prized,Anna,Subject,Yes,Subject,0.945841738,had been her closest friend since childhood and was someone she could always rely on.,Ambiguous,pronoun
I520,Nicole distrusted Emily. She,F,IC2,Ferstl et al.(2010),english,Nicole,Emily,distrusted,Nic,Subject,No,Object,0.490381508,"had been acting suspiciously around Nicole's boyfriend for weeks, which only added to the growing tension between them.",Object,pronoun
I521,Claire employed Megan. She,F,IC2,Ferstl et al.(2010),english,Claire,Megan,employed,Cla,Subject,Yes,Subject,0.999943346,had been searching for the perfect candidate for months and was thrilled to have finally found someone with Megan's exceptional skills and experience.,Subject,pronoun
I522,Jane punished Angela. She,F,IC2,Ferstl et al.(2010),english,Jane,Angela,punished,Jane,Subject,Yes,Subject,0.999930705,felt a pang of guilt afterwards for being so harsh on her sister.,Subject,pronoun
I523,Tina resented Anna. She,F,IC2,Ferstl et al.(2010),english,Tina,Anna,resented,T,Object,No,Object,0.007190162,had always felt like Anna was trying to one-up her in every aspect of their lives.,Subject,pronoun
I524,Kate treasured Nicole. She,F,IC2,Ferstl et al.(2010),english,Kate,Nicole,treasured,Kate,Subject,Yes,Subject,0.991888009,had been her closest friend since childhood and the two shared countless memories together.,Ambiguous,pronoun
I525,Amy penalized Claire. She,F,IC2,Ferstl et al.(2010),english,Amy,Claire,penalized,Amy,Subject,Yes,Subject,0.998260746,felt a pang of guilt for having to enforce the rules so strictly against her friend.,Subject,pronoun
I526,Alice sued Jane. She,F,IC2,Ferstl et al.(2010),english,Alice,Jane,sued,Alice,Subject,Yes,Subject,0.99999742,claimed that Jane had damaged her reputation with false and malicious statements.,Subject,pronoun
I527,Sarah detested Kate. She,F,IC2,Ferstl et al.(2010),english,Sarah,Kate,detested,Sarah,Subject,Yes,Subject,0.999651777,"had always found her to be arrogant and dismissive, which made their working relationship extremely difficult.",Subject,pronoun
I529,Megan loved Alice. She,F,IC2,Ferstl et al.(2010),english,Megan,Alice,loved,M,Object,Yes,Subject,0.999975854,had been her best friend since childhood and they shared countless memories together.,Object,pronoun
I530,Angela commended Sarah. She,F,IC2,Ferstl et al.(2010),english,Angela,Sarah,commended,Ang,Subject,No,Object,0.002971073,was touched by the kind words and smiled warmly in response.,Object,pronoun
I531,Anna pitied Emily. She,F,IC2,Ferstl et al.(2010),english,Anna,Emily,pitied,Anna,Subject,No,Object,0.002179827,had been going through a tough time since her family moved away.,Object,pronoun
I532,Nicole applauded Megan. She,F,IC2,Ferstl et al.(2010),english,Nicole,Megan,applauded,Nic,Subject,No,Object,0.010876655,"smiled and took a bow, clearly thrilled with the recognition she had received for her outstanding performance.",Object,pronoun
I533,Claire feared Angela. She,F,IC2,Ferstl et al.(2010),english,Claire,Angela,feared,Cla,Subject,Yes,Subject,0.981764771,"was not sure what Angela was capable of, and the uncertainty made her even more frightened.",Subject,pronoun
I534,Jane fed Anna. She,F,IC2,Ferstl et al.(2010),english,Jane,Anna,fed,Jane,Subject,Yes,Subject,0.764490758,was very grateful for the meal and thanked Jane with a warm smile.,Object,pronoun
I535,Tina loathed Nicole. She,F,IC2,Ferstl et al.(2010),english,Tina,Nicole,loathed,T,Object,Yes,Subject,0.997511832,had been rivaling her for the top spot in their class since freshman year.,Object,pronoun
I536,Kate rewarded Claire. She,F,IC2,Ferstl et al.(2010),english,Kate,Claire,rewarded,Kate,Subject,No,Object,0.285193854,had been helping Kate with her project for weeks and this was a well-deserved thank you.,Object,pronoun
I537,Amy appreciated Jane. She,F,IC2,Ferstl et al.(2010),english,Amy,Jane,appreciated,Amy,Subject,Yes,Subject,0.90308274,had been a close friend since childhood and always knew how to make Amy laugh.,Object,pronoun
I538,Alice despised Tina. She,F,IC2,Ferstl et al.(2010),english,Alice,Tina,despised,Alice,Subject,Yes,Subject,0.994027285,had been rivaling her for the top spot in their class since freshman year.,Object,pronoun
I539,Sarah disliked Amy. She,F,IC2,Ferstl et al.(2010),english,Sarah,Amy,disliked,Sarah,Subject,Yes,Subject,0.999219718,had always found her to be quite arrogant and dismissive of others.,Object,pronoun
I540,Emily favoured Alice. She,F,IC2,Ferstl et al.(2010),english,Emily,Alice,favoured,Emily,Subject,Yes,Subject,0.537013888,had been friends with her since childhood and often spent their summer vacations together.,Object,pronoun
I541,Megan hated Sarah. She,F,IC2,Ferstl et al.(2010),english,Megan,Sarah,hated,M,Object,Yes,Subject,0.999891258,had been in a rivalry with her since they were in high school together.,Object,pronoun
I542,Angela liked Emily. She,F,IC2,Ferstl et al.(2010),english,Angela,Emily,liked,Ang,Subject,Yes,Subject,0.996959541,"was one of her closest friends and confidantes, often spending hours talking and laughing together.",Object,pronoun
I543,Anna respected Megan. She,F,IC2,Ferstl et al.(2010),english,Anna,Megan,respected,Anna,Subject,Yes,Subject,0.942776095,was not only her colleague but also a close friend who shared similar interests and values.,Object,pronoun
