itemID,stimuli,gender,verb,study,language,subject,object,predicate,binary_choice_response,binary_choice,yes_no_response,subject_yes_probability,yes_no_choice,continuation_response,cont_choice,prompt
I452,Kate supported Alice. She,F,IC2,Ferstl et al.(2010),english,Kate,Alice,supported,Alice,Object,No,4.24E-09,Object,was always there to offer help and encouragement.,Subject,pronoun
I453,Amy chastened Sarah. She,F,IC2,Ferstl et al.(2010),english,Amy,Sarah,chastened,Amy,Subject,No,4.94E-09,Object,"felt a mix of guilt and relief, knowing she had to address Sarah's behavior but dreading the impact it might have on their relationship.",Subject,pronoun
I454,Alice led Emily. She,F,IC2,Ferstl et al.(2010),english,Alice,Emily,led,Alice,Subject,No,0.025967776,Object,"followed Alice closely, trying not to lose sight of her.",Object,pronoun
I455,Sarah petted Angela. She,F,IC2,Ferstl et al.(2010),english,Sarah,Angela,petted,Ang,Object,No,1.32E-06,Object,"stroked her hair gently, making Angela feel calm and comforted.",Subject,pronoun
I456,Emily admonished Anna. She,F,IC2,Ferstl et al.(2010),english,Emily,Anna,admonished,Emily,Subject,No,8.84E-05,Object,needed to listen more carefully and follow instructions properly.,Object,pronoun
I457,Megan rushed to Nicole. She,F,IC2,Ferstl et al.(2010),english,Megan,Nicole,rushed to,Nic,Object,No,3.24E-10,Object,"hugged Nicole tightly, relieved to see her safe.",Subject,pronoun
I458,Angela venerated Claire. She,F,IC2,Ferstl et al.(2010),english,Angela,Claire,venerated,Cla,Object,No,5.36E-12,Object,was always looking up to Claire for guidance and inspiration.,Subject,pronoun
I459,Anna chased Jane. She,F,IC2,Ferstl et al.(2010),english,Anna,Jane,chased,Anna,Subject,No,1.86E-06,Object,ran as fast as she could to catch up with her.,Subject,pronoun
I460,Nicole deplored Tina. She,F,IC2,Ferstl et al.(2010),english,Nicole,Tina,deplored,Nic,Subject,No,0.000340031,Object,"was often seen avoiding any interaction with her, finding ways to stay out of the same social circles or gatherings where Tina might be present.",Subject,pronoun
I461,Claire chided Kate. She,F,IC2,Ferstl et al.(2010),english,Claire,Kate,chided,Cla,Subject,No,3.44E-05,Object,needed to be more careful with her responsibilities.,Object,pronoun
I462,Jane cautioned Amy. She,F,IC2,Ferstl et al.(2010),english,Jane,Amy,cautioned,Jane,Subject,No,4.07E-07,Object,needed to be more careful with her actions online.,Object,pronoun
I463,Tina denounced Alice. She,F,IC2,Ferstl et al.(2010),english,Tina,Alice,denounced,T,Object,No,2.17E-08,Object,was furious about the misinformation Alice had been spreading about her.,Subject,pronoun
I464,Kate escorted Sarah. She,F,IC2,Ferstl et al.(2010),english,Kate,Sarah,escorted,Kate,Subject,No,3.23E-07,Object,helped her feel more comfortable in the new environment.,Subject,pronoun
I465,Amy lauded Emily. She,F,IC2,Ferstl et al.(2010),english,Amy,Emily,lauded,Emily,Object,No,1.79E-11,Object,was very proud of Emily's achievements and felt that she had truly excelled in her recent project.,Subject,pronoun
I466,Alice pardoned Megan. She,F,IC2,Ferstl et al.(2010),english,Alice,Megan,pardoned,M,Object,No,3.26E-09,Object,felt relieved that her mistake was forgiven.,Object,pronoun
I467,Sarah disdained Anna. She,F,IC2,Ferstl et al.(2010),english,Sarah,Anna,disdained,Sarah,Subject,No,7.63E-05,Object,refused to speak to her at any social gathering.,Subject,pronoun
I468,Emily caught Nicole. She,F,IC2,Ferstl et al.(2010),english,Emily,Nicole,caught,Emily,Subject,No,2.98E-06,Object,held Nicole tightly in her embrace.,Subject,pronoun
I469,Megan prosecuted Claire. She,F,IC2,Ferstl et al.(2010),english,Megan,Claire,prosecuted,M,Object,No,0.000224325,Object,sentenced Claire to a year of probation and community service.,Subject,pronoun
I470,Angela castigated Jane. She,F,IC2,Ferstl et al.(2010),english,Angela,Jane,castigated,Ang,Subject,No,5.90E-07,Object,was clearly very upset and her voice trembled as she spoke.,Object,pronoun
I471,Anna criticized Tina. She,F,IC2,Ferstl et al.(2010),english,Anna,Tina,criticized,T,Object,No,4.31E-06,Object,was upset about the way Tina had handled the project.,Subject,pronoun
I472,Nicole hailed Kate. She,F,IC2,Ferstl et al.(2010),english,Nicole,Kate,hailed,Nic,Subject,No,5.38E-10,Object,was excited to catch up with her old friend.,Subject,pronoun
I473,Claire missed Amy. She,F,IC2,Ferstl et al.(2010),english,Claire,Amy,missed,Amy,Object,No,1.45E-11,Object,wished they could see each other soon and planned to call her later that day.,Subject,pronoun
I474,Jane visited Alice. She,F,IC2,Ferstl et al.(2010),english,Jane,Alice,visited,Alice,Object,No,8.84E-08,Object,visited Alice to discuss the upcoming project they were working on together.,Subject,pronoun
I475,Tina complimented Sarah. She,F,IC2,Ferstl et al.(2010),english,Tina,Sarah,complimented,Sarah,Object,No,2.52E-10,Object,was genuinely happy to see Sarah's progress on her project.,Subject,pronoun
I476,Kate grieved Emily. She,F,IC2,Ferstl et al.(2010),english,Kate,Emily,grieved,Emily,Object,No,5.29E-10,Object,"missed her deeply, especially during holidays and special occasions.",Subject,pronoun
I477,Amy protected Megan. She,F,IC2,Ferstl et al.(2010),english,Amy,Megan,protected,M,Object,No,2.03E-11,Object,was always there to shield her from any harm or negativity.,Subject,pronoun
I478,Alice relished Angela. She,F,IC2,Ferstl et al.(2010),english,Alice,Angela,relished,Ang,Object,No,7.02E-10,Object,was always fascinated by Angela's unique style and infectious laughter.,Subject,pronoun
I479,Sarah shook Nicole. She,F,IC2,Ferstl et al.(2010),english,Sarah,Nicole,shook,Nic,Object,No,1.01E-06,Object,was trying to wake her up gently.,Subject,pronoun
I480,Emily accompanied Claire. She,F,IC2,Ferstl et al.(2010),english,Emily,Claire,accompanied,Cla,Object,No,2.41E-08,Object,"helped Claire navigate the busy streets of the city, making sure they wouldn't get lost.",Subject,pronoun
I481,Megan cheered Jane. She,F,IC2,Ferstl et al.(2010),english,Megan,Jane,cheered,Jane,Object,No,5.03E-11,Object,was so proud of Jane's accomplishment and felt happy to have supported her friend.,Subject,pronoun
I482,Angela saluted Tina. She,F,IC2,Ferstl et al.(2010),english,Angela,Tina,saluted,Ang,Subject,No,4.20E-07,Object,returned the salute with a smile.,Object,pronoun
I483,Anna scorned Kate. She,F,IC2,Ferstl et al.(2010),english,Anna,Kate,scorned,Anna,Subject,No,0.000714124,Object,felt that Kate had betrayed her trust by sharing her secret with others.,Subject,pronoun
I484,Nicole excused Amy. She,F,IC2,Ferstl et al.(2010),english,Nicole,Amy,excused,Nic,Subject,No,2.79E-11,Object,needed a moment to collect her thoughts before speaking again.,Ambiguous,pronoun
I485,Claire reprimanded Alice. She,F,IC2,Ferstl et al.(2010),english,Claire,Alice,reprimanded,Cla,Subject,No,2.47E-05,Object,was clearly upset and her voice trembled with each word of disapproval.,Subject,pronoun
I487,Tina chastized Emily. She,F,IC2,Ferstl et al.(2010),english,Tina,Emily,chastized,T,Object,No,4.94E-07,Object,was clearly upset about the mistake Emily had made.,Subject,pronoun
I488,Kate freed Megan. She,F,IC2,Ferstl et al.(2010),english,Kate,Megan,freed,Kate,Subject,No,1.80E-08,Object,was grateful for her freedom.,Object,pronoun
I489,Amy calmed Angela. She,F,IC2,Ferstl et al.(2010),english,Amy,Angela,calmed,Ang,Object,No,1.01E-08,Object,"took deep breaths and spoke in a soothing voice, helping Angela to relax.",Subject,pronoun
I490,Alice cherished Anna. She,F,IC2,Ferstl et al.(2010),english,Alice,Anna,cherished,Anna,Object,No,3.79E-11,Object,"was always there for Anna, supporting her through thick and thin.",Subject,pronoun
I491,Sarah esteemed Claire. She,F,IC2,Ferstl et al.(2010),english,Sarah,Claire,esteemed,Cla,Object,No,6.11E-10,Object,was always quick to praise Claire's initiatives and contributions.,Subject,pronoun
I492,Emily believed Jane. She,F,IC2,Ferstl et al.(2010),english,Emily,Jane,believed,Jane,Object,No,3.45E-10,Object,was always honest with her and had no reason to doubt her words.,Object,pronoun
I493,Megan worshipped Tina. She,F,IC2,Ferstl et al.(2010),english,Megan,Tina,worshipped,T,Object,No,3.10E-14,Object,was always looking up to Tina for inspiration and guidance.,Subject,pronoun
I494,Angela banished Kate. She,F,IC2,Ferstl et al.(2010),english,Angela,Kate,banished,Ang,Subject,No,0.000110628,Object,was determined not to let her return.,Subject,pronoun
I495,Anna complemented Amy. She,F,IC2,Ferstl et al.(2010),english,Anna,Amy,complemented,Amy,Object,No,4.39E-06,Object,was always quick to notice and appreciate the little things others did well.,Subject,pronoun
I496,Nicole abhorred Alice. She,F,IC2,Ferstl et al.(2010),english,Nicole,Alice,abhorred,Nic,Subject,No,2.57E-05,Object,"avoided her at all costs, making sure to keep a wide berth whenever she knew Alice might be around.",Subject,pronoun
I497,Claire honoured Sarah. She,F,IC2,Ferstl et al.(2010),english,Claire,Sarah,honoured,Sarah,Object,No,1.09E-08,Object,was very grateful for the recognition and felt a deeper bond with Claire as a result.,Object,pronoun
I498,Jane revered Emily. She,F,IC2,Ferstl et al.(2010),english,Jane,Emily,revered,Emily,Object,No,5.73E-13,Object,was always looking up to Emily's achievements and sought her advice on various matters.,Subject,pronoun
I499,Tina yelled at Megan. She,F,IC2,Ferstl et al.(2010),english,Tina,Megan,yelled at,T,Object,No,1.64E-05,Object,was clearly very upset about something Megan had done or said.,Subject,pronoun
I500,Kate acclaimed Angela. She,F,IC2,Ferstl et al.(2010),english,Kate,Angela,acclaimed,Ang,Object,No,6.81E-09,Object,was clearly overjoyed by the recognition from her long-time mentor.,Object,pronoun
I501,Amy censured Anna. She,F,IC2,Ferstl et al.(2010),english,Amy,Anna,censured,Amy,Subject,No,1.56E-08,Object,was clearly upset about something Anna had done or said.,Subject,pronoun
I502,Alice ridiculed Nicole. She,F,IC2,Ferstl et al.(2010),english,Alice,Nicole,ridiculed,Nic,Object,No,3.57E-08,Object,was not happy about being the target of Alice's mockery.,Object,pronoun
I503,Sarah reassured Jane. She,F,IC2,Ferstl et al.(2010),english,Sarah,Jane,reassured,Jane,Object,No,1.44E-07,Object,felt much better after their conversation.,Object,pronoun
I504,Emily condemned Tina. She,F,IC2,Ferstl et al.(2010),english,Emily,Tina,condemned,Emily,Subject,No,3.73E-07,Object,was furious about the misinformation Tina had spread about her.,Subject,pronoun
I505,Megan answered Kate. She,F,IC2,Ferstl et al.(2010),english,Megan,Kate,answered,M,Object,No,9.53E-07,Object,"replied quickly, making sure to address all of Kate's concerns.",Object,pronoun
I506,Angela toasted Amy. She,F,IC2,Ferstl et al.(2010),english,Angela,Amy,toasted,Ang,Subject,No,0.016947486,Object,"raised her glass and smiled warmly, wishing Amy well on her new adventure.",Subject,pronoun
I507,Anna hired Alice. She,F,IC2,Ferstl et al.(2010),english,Anna,Alice,hired,Anna,Subject,No,1.64E-06,Object,was very impressed with Alice's work ethic and skills.,Subject,pronoun
I508,Nicole idolized Sarah. She,F,IC2,Ferstl et al.(2010),english,Nicole,Sarah,idolized,Sarah,Object,No,5.87E-11,Object,looked up to Sarah for her confidence and leadership skills.,Subject,pronoun
I509,Claire counseled Emily. She,F,IC2,Ferstl et al.(2010),english,Claire,Emily,counseled,Emily,Object,No,1.39E-05,Object,needed to listen carefully and provide thoughtful advice.,Object,pronoun
I511,Tina worried about Angela. She,F,IC2,Ferstl et al.(2010),english,Tina,Angela,worried about,Ang,Object,No,2.32E-10,Object,wasn't sure how to help her friend through such a difficult time.,Subject,pronoun
I512,Kate celebrated Anna. She,F,IC2,Ferstl et al.(2010),english,Kate,Anna,celebrated,Anna,Object,No,1.10E-10,Object,was very proud of Anna's achievements and wanted to show her support.,Subject,pronoun
I513,Amy mourned Nicole. She,F,IC2,Ferstl et al.(2010),english,Amy,Nicole,mourned,Nic,Object,No,3.50E-10,Object,"was her closest friend, and the loss left a void in her life that felt impossible to fill.",Object,pronoun
I514,Alice spanked Claire. She,F,IC2,Ferstl et al.(2010),english,Alice,Claire,spanked,Alice,Subject,No,1.82E-08,Object,"felt a mix of emotions, ranging from guilt to a sense of having to enforce discipline.",Subject,pronoun
I515,Sarah dreaded Tina. She,F,IC2,Ferstl et al.(2010),english,Sarah,Tina,dreaded,T,Object,No,5.44E-08,Object,"always felt uneasy around her, as Tina seemed to find joy in pointing out her flaws.",Subject,pronoun
I516,Emily guided Kate. She,F,IC2,Ferstl et al.(2010),english,Emily,Kate,guided,Emily,Subject,No,3.53E-05,Object,helped her navigate through the complex situation with patience and care.,Subject,pronoun
I517,Megan adored Amy. She,F,IC2,Ferstl et al.(2010),english,Megan,Amy,adored,Amy,Object,No,2.64E-12,Object,was always supportive and kind to her.,Object,pronoun
I518,Angela consoled Alice. She,F,IC2,Ferstl et al.(2010),english,Angela,Alice,consoled,Alice,Object,No,3.17E-06,Object,was clearly very upset and needed someone to listen to her.,Subject,pronoun
I519,Anna prized Sarah. She,F,IC2,Ferstl et al.(2010),english,Anna,Sarah,prized,Sarah,Object,No,1.71E-10,Object,"was always there for Anna, supporting her through thick and thin.",Object,pronoun
I520,Nicole distrusted Emily. She,F,IC2,Ferstl et al.(2010),english,Nicole,Emily,distrusted,Nic,Subject,No,5.25E-07,Object,felt more comfortable keeping a distance in their relationship.,Subject,pronoun
I521,Claire employed Megan. She,F,IC2,Ferstl et al.(2010),english,Claire,Megan,employed,Cla,Subject,No,3.65E-06,Object,was very pleased with her new hire.,Subject,pronoun
I522,Jane punished Angela. She,F,IC2,Ferstl et al.(2010),english,Jane,Angela,punished,Jane,Subject,No,6.53E-08,Object,was determined to enforce the rules strictly.,Subject,pronoun
I523,Tina resented Anna. She,F,IC2,Ferstl et al.(2010),english,Tina,Anna,resented,Anna,Object,No,2.03E-07,Object,"felt that Anna constantly received more attention and opportunities, which made her feel overlooked and undervalued.",Subject,pronoun
I524,Kate treasured Nicole. She,F,IC2,Ferstl et al.(2010),english,Kate,Nicole,treasured,Nic,Object,No,1.74E-11,Object,"was always there for Nicole, supporting her through thick and thin.",Subject,pronoun
I525,Amy penalized Claire. She,F,IC2,Ferstl et al.(2010),english,Amy,Claire,penalized,Amy,Subject,No,7.02E-08,Object,was not happy about Claire's mistake and made sure she understood the consequences of her actions.,Subject,pronoun
I526,Alice sued Jane. She,F,IC2,Ferstl et al.(2010),english,Alice,Jane,sued,Jane,Object,No,1.15E-08,Object,won the case.,Subject,pronoun
I527,Sarah detested Kate. She,F,IC2,Ferstl et al.(2010),english,Sarah,Kate,detested,Sarah,Subject,No,9.24E-09,Object,avoided her at all costs.,Subject,pronoun
I529,Megan loved Alice. She,F,IC2,Ferstl et al.(2010),english,Megan,Alice,loved,Alice,Object,No,4.49E-10,Object,"was always there for Megan through thick and thin, offering support and understanding.",Object,pronoun
I530,Angela commended Sarah. She,F,IC2,Ferstl et al.(2010),english,Angela,Sarah,commended,Sarah,Object,No,2.04E-10,Object,was always supportive and went above and beyond to help the team succeed.,Subject,pronoun
I531,Anna pitied Emily. She,F,IC2,Ferstl et al.(2010),english,Anna,Emily,pitied,Emily,Object,No,1.73E-09,Object,felt a deep sense of empathy for her struggles.,Subject,pronoun
I532,Nicole applauded Megan. She,F,IC2,Ferstl et al.(2010),english,Nicole,Megan,applauded,Nic,Subject,No,3.25E-11,Object,was beaming with pride and gratitude.,Object,pronoun
I533,Claire feared Angela. She,F,IC2,Ferstl et al.(2010),english,Claire,Angela,feared,Cla,Subject,No,4.93E-08,Object,"was always cautious around her, never knowing what kind of mood she would be in.",Subject,pronoun
I534,Jane fed Anna. She,F,IC2,Ferstl et al.(2010),english,Jane,Anna,fed,Jane,Subject,No,2.24E-07,Object,was very grateful for the meal.,Object,pronoun
I535,Tina loathed Nicole. She,F,IC2,Ferstl et al.(2010),english,Tina,Nicole,loathed,Nic,Object,No,2.75E-09,Object,avoided her at all costs.,Subject,pronoun
I536,Kate rewarded Claire. She,F,IC2,Ferstl et al.(2010),english,Kate,Claire,rewarded,Cla,Object,No,3.43E-08,Object,gave her a gift for her hard work.,Subject,pronoun
I537,Amy appreciated Jane. She,F,IC2,Ferstl et al.(2010),english,Amy,Jane,appreciated,Jane,Object,No,2.28E-11,Object,"was always there for her, offering support and kindness in every situation.",Object,pronoun
I538,Alice despised Tina. She,F,IC2,Ferstl et al.(2010),english,Alice,Tina,despised,Alice,Subject,No,1.03E-09,Object,never missed an opportunity to point out Tina's flaws.,Subject,pronoun
I539,Sarah disliked Amy. She,F,IC2,Ferstl et al.(2010),english,Sarah,Amy,disliked,Sarah,Subject,No,4.64E-10,Object,often avoided running into her at social gatherings.,Subject,pronoun
I540,Emily favoured Alice. She,F,IC2,Ferstl et al.(2010),english,Emily,Alice,favoured,Emily,Subject,No,1.84E-07,Object,"was always there for Alice, offering support and kindness whenever needed.",Subject,pronoun
